SA1_CODE_2021,P_NS_0_14,P_NS_15_24,P_NS_25_34,P_NS_35_44,P_NS_45_54,P_NS_55_64,P_NS_65_74,P_NS_75_84,P_NS_85_over,P_NS_Tot,P_Tot_0_14,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85_over,P_Tot_Tot
21304136002,8,3,3,3,3,8,0,0,0,28,130,69,60,93,59,57,25,5,0,498
21304136003,17,6,9,8,9,0,4,0,0,53,168,88,76,111,89,70,30,15,0,647
21304136004,12,13,4,0,0,5,0,4,0,38,129,74,44,81,81,51,40,16,3,519
21304136005,0,6,0,4,0,0,0,0,0,10,73,53,44,74,50,28,13,10,6,351
21304136006,11,4,4,13,3,5,0,0,0,40,224,136,72,169,143,67,51,18,0,880
21304136007,6,5,3,4,4,5,0,0,0,27,113,78,47,75,103,39,29,5,4,493
21304136008,4,9,4,6,8,3,0,0,0,34,63,55,35,41,57,35,16,7,0,309
21304136009,10,11,9,8,5,4,0,0,0,47,100,83,74,69,87,65,39,24,0,541
21304136010,8,8,7,8,4,3,0,0,0,38,186,106,96,115,119,53,20,16,0,711
21304136011,3,3,4,0,3,6,0,0,0,19,58,41,47,37,48,30,18,7,0,286
21304136012,8,0,4,4,10,3,0,0,0,29,110,68,54,70,80,67,16,5,0,470
21304136013,3,7,4,0,3,3,0,0,0,20,100,63,68,66,48,24,16,9,0,394
21304136014,16,5,7,4,12,5,4,0,0,53,243,105,122,163,118,52,42,13,7,865
21304136015,6,6,3,0,4,4,5,0,0,28,76,60,48,49,56,37,27,9,0,362
21304136016,8,3,14,3,4,4,0,14,4,54,84,56,55,57,56,49,65,143,60,625
21304136017,9,3,4,6,10,0,3,0,0,35,205,122,97,167,145,55,37,6,4,838
21304136019,6,11,0,5,3,3,0,0,0,28,191,133,64,124,145,54,34,15,6,766
21304136020,13,3,0,3,3,0,5,0,0,27,107,58,30,86,68,29,30,8,0,416
21304136021,5,4,0,4,0,5,0,0,0,18,88,72,24,66,83,45,27,4,5,414
21304136022,4,3,0,6,0,0,0,0,0,13,89,84,29,59,91,34,24,3,3,416
21304136023,15,7,3,3,8,6,0,0,0,42,106,82,51,68,88,60,35,5,4,499
21304136025,14,10,7,3,3,4,0,0,0,41,140,74,72,89,94,52,22,9,0,552
21304136026,10,4,3,0,9,0,0,0,0,26,84,55,43,74,73,24,12,4,0,369
21304136027,9,7,6,5,4,3,0,0,0,34,146,96,46,117,97,36,21,4,0,563
21304136028,18,8,8,4,7,0,0,0,0,45,194,90,92,154,78,45,23,8,0,684
21304136029,9,8,3,11,4,3,0,0,0,38,140,75,67,112,76,35,12,4,6,527
21304136030,7,5,4,0,4,0,3,0,0,23,126,67,30,91,75,37,17,9,0,452
21304136031,22,9,0,11,6,3,5,0,0,56,265,121,56,185,154,56,45,9,0,891
21304136032,13,9,5,3,0,0,0,0,0,30,178,85,27,131,108,35,32,8,6,610
21304136033,7,0,0,5,6,0,0,0,0,18,121,55,45,82,75,21,14,3,0,416
21304136034,13,3,0,7,3,6,0,0,0,32,201,103,72,147,99,66,30,9,0,727
21304136035,5,4,0,7,3,0,3,0,0,22,115,61,30,79,92,22,32,3,0,434
21304136036,11,5,0,5,9,0,0,0,0,30,113,45,40,70,60,18,11,4,0,361
21304136037,3,7,3,0,7,0,0,0,0,20,146,94,62,127,102,28,25,21,0,605
21304136038,16,4,0,6,0,0,0,0,0,26,203,56,61,136,79,41,23,5,0,604
21304146101,5,0,0,0,6,3,0,0,0,14,66,61,44,47,50,42,27,9,0,346
21304146102,7,5,0,3,0,5,0,0,0,20,62,64,48,48,65,53,40,11,0,391
21304146103,3,0,0,5,0,7,4,0,0,19,42,21,20,37,25,44,33,15,0,237
21304146104,9,0,7,6,8,4,4,0,0,38,132,95,71,88,106,83,49,20,0,644
21304146105,3,4,0,0,0,3,0,0,0,10,56,56,47,43,58,54,21,10,0,345
21304146106,15,5,0,6,5,0,4,0,0,35,50,24,17,36,17,38,28,16,0,226
21304146107,12,8,3,5,5,3,0,0,0,36,142,74,67,81,79,59,25,8,0,535
21304146108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21304146109,0,0,0,6,5,0,0,0,0,11,58,42,34,29,51,23,7,0,0,244
21304146110,3,3,6,9,4,0,0,0,0,25,89,61,69,52,73,62,38,11,5,460
21304146111,8,9,5,10,5,4,0,0,0,41,73,63,56,65,49,55,41,10,0,412
21304146112,5,0,4,0,0,3,10,37,59,118,30,26,23,16,22,28,82,170,184,581
21304146113,26,3,10,12,4,7,7,0,0,69,403,158,233,305,118,107,39,10,5,1378
21304146201,13,4,3,9,4,0,0,0,0,33,131,70,44,118,56,45,18,10,3,495
21304146202,0,0,0,0,3,0,0,0,0,3,114,40,26,87,52,23,13,0,0,355
21304146203,8,4,4,4,4,0,0,0,0,24,119,58,43,99,39,31,16,0,0,405
21304146204,7,0,3,4,4,0,0,0,0,18,172,51,71,136,63,37,22,6,0,558
21304146205,3,8,0,4,0,0,0,0,0,15,109,65,54,94,66,31,24,6,0,449
21304146206,9,9,7,7,8,0,0,3,0,43,263,81,97,198,95,39,23,8,5,809
21304146207,3,0,0,6,4,0,0,0,0,13,151,58,69,97,51,46,15,9,0,496
21304146208,3,0,0,0,0,4,0,0,0,7,126,61,32,97,55,26,13,6,0,416
21304146209,14,8,6,15,3,7,0,0,0,53,173,68,58,153,72,31,26,10,0,591
21304146210,4,3,5,4,0,7,0,0,0,23,112,46,69,88,50,41,22,3,0,431
21304146211,6,7,0,9,5,0,3,0,0,30,137,80,33,99,73,41,32,3,0,498
21304146212,5,3,0,6,8,5,0,0,0,27,122,72,59,97,73,37,18,9,0,487
21304146213,0,0,0,3,3,0,0,0,0,6,109,44,25,89,66,27,13,8,5,386
21304146301,3,13,3,6,6,0,0,0,0,31,148,121,98,107,112,45,25,13,0,669
21304146302,44,20,31,28,21,9,13,4,0,170,403,233,253,321,234,140,102,24,0,1710
21304146303,0,10,3,0,4,5,0,0,0,22,76,54,51,48,52,49,29,4,0,363
21304146304,0,3,0,4,3,3,4,0,0,17,106,65,51,87,67,37,17,10,0,440
21304146305,0,0,12,4,4,3,5,0,0,28,164,80,61,108,111,34,30,14,0,602
21304146306,15,3,3,9,10,4,0,0,0,44,159,127,41,98,135,72,34,11,0,677
21304146307,0,0,0,0,6,0,0,0,0,6,85,55,33,59,72,18,28,5,0,355
21304146308,7,3,3,0,9,3,6,0,0,31,98,51,41,85,71,29,21,6,0,402
21304146309,8,3,3,0,7,0,0,0,0,21,104,55,53,90,65,47,31,7,3,455
21304146310,14,8,6,18,12,3,6,0,0,67,161,94,75,111,112,60,30,11,3,657
21304146311,11,7,9,10,9,6,10,0,0,62,141,76,69,97,84,43,37,5,0,552
21304146312,5,9,5,0,4,6,0,0,0,29,165,86,76,118,97,54,34,10,0,640
21304146313,4,0,6,7,8,4,4,0,0,33,113,65,59,79,101,61,38,13,8,537
21304146314,0,3,0,4,0,7,0,0,0,14,64,55,43,43,71,51,25,17,3,372
21304146315,8,0,3,7,7,5,0,0,0,30,129,77,56,83,103,64,22,8,3,545
21304146316,11,0,14,8,6,8,6,0,0,53,71,82,79,45,87,64,45,19,5,497
21304146317,5,0,0,3,0,0,0,0,0,8,123,67,32,99,62,29,21,8,0,441
21304146318,6,6,0,0,3,0,0,0,0,15,107,41,81,87,57,32,20,10,0,435
21304146319,0,0,9,3,3,5,0,0,0,20,88,43,54,64,64,26,22,8,0,369
21304146320,0,0,0,0,3,9,0,0,0,12,81,50,32,74,58,38,19,9,0,361
21304146321,11,0,7,8,3,0,4,0,0,33,165,75,54,140,89,39,31,6,0,599
21304146322,0,3,0,0,6,0,0,0,0,9,33,36,14,29,56,25,22,6,0,221
21304146323,8,14,9,8,4,9,6,6,0,64,176,101,89,132,118,81,111,94,15,917
21304146324,0,0,0,0,0,0,0,0,0,0,49,42,35,25,36,46,20,5,0,258
21304146325,5,3,0,0,5,0,4,3,0,20,127,59,63,85,98,42,41,11,0,526
21304146326,17,4,3,11,11,0,0,0,0,46,129,76,52,87,88,31,33,3,0,499
21304146327,16,3,0,3,5,0,0,0,0,27,51,23,26,26,31,12,14,8,0,191
21304146328,10,3,3,3,4,0,0,0,0,23,81,54,41,51,59,34,19,0,0,339
21304146329,8,0,4,4,3,4,0,0,0,23,69,58,48,52,66,55,41,18,7,414
21304146330,16,8,3,12,8,0,4,0,0,51,180,113,64,148,121,42,27,9,3,707
21304146331,7,4,3,4,5,0,0,0,0,23,47,48,44,29,48,31,17,9,0,273
21304146332,0,4,0,0,0,0,0,0,0,4,55,55,51,24,78,57,26,4,3,353
21304146333,8,0,0,3,4,5,0,0,0,20,80,81,37,61,94,48,29,19,3,452
21304146334,0,3,4,0,4,3,0,0,0,14,46,41,42,23,54,37,31,11,5,290
21304146335,0,7,7,5,0,0,0,0,0,19,97,97,21,78,88,31,32,11,3,458
21304146336,6,5,0,9,4,0,0,5,0,29,103,56,52,69,61,37,19,3,0,400
21304146337,3,3,3,0,5,0,0,0,0,14,78,65,60,43,71,43,21,3,0,384
21304146338,3,0,5,4,12,17,3,0,0,44,33,13,20,24,24,21,4,0,0,139
21304146339,6,6,0,4,3,0,0,0,0,19,81,53,55,67,57,37,20,11,0,381
21304146340,5,0,4,0,0,0,0,0,0,9,57,29,22,49,19,5,3,8,0,192
21304146341,3,3,0,4,4,0,3,0,0,17,50,53,42,30,71,47,22,7,0,322
21304146342,3,4,9,3,4,0,0,0,0,23,64,46,43,54,52,32,18,12,0,321
21304146343,4,0,5,3,4,0,0,0,0,16,70,69,60,60,99,45,28,3,0,434
21304146344,4,5,0,3,3,0,0,0,0,15,44,53,25,28,38,27,6,0,0,221
21304157101,5,6,3,7,8,0,5,0,0,34,143,74,71,86,70,58,39,16,5,562
21304157102,8,10,4,10,4,3,0,0,0,39,138,72,74,108,54,30,16,6,0,498
21304157103,8,10,13,4,8,3,0,0,0,46,191,84,139,100,66,30,22,10,0,642
21304157104,10,0,0,3,0,0,0,0,0,13,13,13,3,7,10,8,6,3,0,63
21304157105,9,0,3,0,0,0,0,0,0,12,76,25,34,53,16,16,3,0,0,223
21304157106,4,4,0,3,3,5,0,0,0,19,50,27,47,39,35,50,47,17,0,312
21304157107,18,4,6,3,4,0,0,0,0,35,209,74,107,105,45,28,19,5,0,592
21304157108,7,4,3,0,6,0,0,0,0,20,84,70,23,49,53,27,17,6,0,329
21304157109,6,7,4,0,3,0,0,0,0,20,98,39,47,57,44,43,19,9,0,356
21304157110,9,3,3,4,4,4,0,0,0,27,75,70,54,60,63,76,60,21,4,483
21304157111,21,5,9,5,4,0,5,0,0,49,152,72,90,116,72,31,30,8,3,574
21304157112,13,11,4,6,5,4,7,0,0,50,185,78,78,133,80,38,44,11,0,647
21304157113,20,15,13,3,3,4,4,0,0,62,160,86,108,106,65,28,23,8,0,584
21304157114,25,18,10,12,8,0,0,5,0,78,360,113,158,177,78,55,24,6,4,975
21304157115,5,0,7,4,3,6,11,0,9,45,56,31,42,31,29,50,87,54,30,410
21304157116,5,8,7,3,0,0,0,0,0,23,103,45,62,69,38,22,8,3,0,350
21304157117,0,0,0,0,0,0,9,5,10,24,0,0,0,0,0,15,109,128,48,300
21304157118,25,12,11,8,12,0,0,0,0,68,280,129,172,145,101,57,27,17,4,932
21304157119,10,3,3,4,3,9,6,0,0,38,92,56,54,61,55,100,73,15,0,506
21304157120,7,0,6,3,4,11,0,0,0,31,96,81,65,49,84,92,51,0,6,524
21304157201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6
21304157202,10,4,0,4,0,0,0,0,0,18,118,71,88,76,23,17,11,0,0,404
21304157203,6,3,3,0,6,3,4,0,0,25,81,43,36,45,57,52,34,12,6,366
21304157204,12,9,9,12,4,0,0,0,0,46,99,43,86,77,20,11,7,3,0,346
21304157205,20,10,10,4,3,8,0,0,0,55,193,53,185,104,32,23,8,0,0,598
21304157206,10,10,14,7,5,5,0,0,0,51,143,72,179,96,43,27,9,0,0,569
21304157207,6,0,5,4,0,0,0,0,0,15,104,37,70,67,30,14,9,0,0,331
21304157208,30,7,17,17,4,3,0,0,0,78,270,67,268,194,46,24,5,0,0,874
21304157209,12,7,11,11,0,0,0,0,0,41,223,74,187,179,42,18,14,0,0,737
21304157210,17,3,19,6,7,0,0,0,0,52,187,45,158,114,27,8,4,0,0,543
21304157211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21304157212,10,4,7,4,6,0,0,0,0,31,208,73,227,150,41,31,8,4,0,742
21304157213,24,5,9,9,0,0,0,0,0,47,190,46,130,126,35,19,12,0,5,563
21304157214,4,9,0,7,0,0,0,0,0,20,171,41,108,90,31,33,6,0,4,484
21304157215,29,5,13,15,7,4,0,0,0,73,210,60,177,132,41,14,13,0,0,647
21304157216,23,0,13,12,4,0,0,0,0,52,131,39,81,72,29,14,14,0,0,380
21304157301,11,0,3,0,0,3,0,0,0,17,64,18,29,44,40,38,14,0,0,247
21304157302,9,8,0,6,6,0,3,0,0,32,178,72,59,131,101,36,26,4,0,607
21304157303,3,3,3,3,5,8,4,0,0,29,35,14,17,25,18,25,25,0,3,162
21304157304,14,0,4,0,0,3,0,0,0,21,93,44,31,69,49,25,25,6,0,342
21304157305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21304157306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21304157307,0,0,3,0,0,0,0,0,0,3,49,13,42,25,18,11,4,0,0,162
21304157308,0,0,0,0,5,4,0,0,0,9,69,12,27,35,32,13,4,0,0,192
21304157309,10,0,4,3,0,4,0,0,0,21,191,40,58,124,72,59,43,9,0,596
21304157310,3,0,4,5,0,4,0,0,0,16,89,36,35,77,45,22,33,3,0,340
21304157311,0,4,0,9,0,0,0,0,0,13,94,33,38,53,60,22,29,0,0,329
21304157401,6,10,11,10,7,3,0,0,0,47,239,87,152,158,76,38,25,4,0,779
21304157402,22,3,4,9,5,5,0,0,0,48,219,73,176,150,74,38,14,0,0,744
21304157403,5,9,0,6,4,0,0,0,0,24,178,54,97,121,65,22,14,4,0,555
21304157404,20,7,3,8,8,6,0,0,0,52,181,97,136,155,71,48,22,3,0,713
21304157405,0,10,3,5,3,3,0,0,0,24,113,36,63,87,35,39,22,3,0,398
21304157406,6,0,3,3,4,4,0,0,0,20,96,38,58,84,42,30,11,6,0,365
21304157407,0,8,0,4,4,4,0,0,0,20,224,105,142,166,95,47,31,7,0,817
21304157408,9,8,26,3,7,5,7,0,0,65,268,141,289,202,92,69,28,5,0,1094
21304157409,0,5,5,5,0,0,0,0,0,15,98,45,61,92,34,19,6,0,0,355
21304157410,12,10,13,10,3,0,7,0,0,55,200,113,167,152,63,49,48,11,0,803
21304157411,11,7,10,8,0,4,0,0,0,40,174,57,119,126,42,31,18,3,0,570
21304157412,6,0,4,4,0,0,0,0,0,14,27,28,40,25,15,35,25,15,5,215
21304157413,13,0,3,8,0,0,0,0,0,24,98,40,54,78,59,20,19,9,0,377
21304157414,4,6,0,7,3,5,0,0,0,25,116,49,94,91,47,18,18,0,0,433
21304157415,10,0,4,4,5,0,0,0,0,23,142,44,73,135,49,19,21,6,0,489
21304157416,11,4,5,12,0,0,0,0,0,32,170,75,129,122,54,35,18,3,0,606
21304157417,8,5,0,5,3,0,0,0,0,21,241,89,132,175,80,40,29,8,0,794
21304157501,10,10,4,4,4,3,0,0,0,35,133,99,44,89,110,73,32,12,3,595
21304157502,9,6,4,7,3,5,7,5,0,46,148,93,116,104,97,86,66,12,0,722
21304157503,4,4,3,4,0,0,0,0,0,15,42,58,43,33,57,43,28,5,0,309
21304157504,7,4,0,0,3,5,0,0,0,19,51,58,33,31,64,36,14,5,0,292
21304157505,7,0,0,0,4,0,4,0,0,15,81,82,55,60,75,51,31,3,0,438
21304157506,0,0,0,0,0,0,0,0,0,0,62,74,47,40,57,25,10,9,0,324
21304157507,5,10,0,9,4,3,0,0,0,31,130,93,70,95,99,39,24,4,0,554
21304157508,3,4,0,3,5,5,3,0,0,23,66,60,44,57,52,53,40,12,3,387
21304157509,5,3,4,9,3,4,3,0,0,31,75,87,35,43,85,82,37,11,0,455
21304157510,8,4,4,5,9,0,5,0,0,35,93,92,33,51,104,61,25,14,0,473
21304157511,0,4,4,3,3,0,0,0,0,14,28,18,38,33,34,17,18,12,0,198
21304157512,12,4,3,8,0,3,0,3,0,33,183,93,46,153,115,50,31,32,0,703
21304157513,0,8,0,3,8,0,0,5,0,24,101,102,50,66,92,63,19,11,0,504
21304157514,10,0,4,5,3,0,0,0,0,22,76,50,39,57,56,36,33,5,0,352
21304157515,10,3,3,9,3,0,0,0,0,28,47,38,34,29,43,27,17,0,0,235
21304157516,4,0,5,4,0,0,0,3,0,16,96,45,67,90,54,40,18,12,0,422
21304157517,4,0,3,3,6,6,0,0,0,22,60,44,34,42,47,40,25,11,0,303
21304157518,11,6,5,11,4,4,0,0,0,41,177,123,82,108,144,83,51,15,4,787
21304157519,5,9,0,3,7,0,6,0,0,30,97,101,37,66,101,46,39,7,3,497
21304157520,14,3,0,7,3,3,4,0,0,34,51,62,55,34,44,84,35,8,6,379
21304157521,8,4,5,10,4,5,0,0,0,36,144,105,99,120,89,63,29,15,0,664
21304157522,8,10,5,0,0,4,0,0,0,27,51,84,31,34,83,43,30,10,0,366
21304157523,0,0,0,0,0,4,0,0,0,4,40,53,32,27,58,44,40,18,0,312
21304157524,8,4,4,5,3,3,0,0,0,27,85,83,63,58,71,45,36,9,0,450
21304157525,3,8,0,0,7,4,0,0,0,22,73,47,47,51,62,49,26,18,7,380
21304157526,11,0,11,4,5,0,3,0,0,34,114,84,90,88,87,68,42,15,0,588
21304157527,9,4,10,0,0,0,0,0,0,23,85,77,56,69,89,47,32,11,6,472
21304157528,11,8,9,17,7,3,0,0,0,55,152,82,111,114,83,29,27,12,0,610
21304157529,7,0,4,0,3,8,0,0,0,22,60,56,42,46,70,37,7,5,0,323
21304157530,12,4,5,6,3,0,0,0,0,30,128,52,93,81,54,25,16,11,0,460
21304157531,11,0,0,4,4,3,0,0,0,22,68,61,60,47,56,61,41,19,4,417
21304157532,0,3,3,0,4,9,0,0,0,19,68,69,43,40,64,66,19,6,3,378
21304157533,8,4,0,0,3,0,4,0,0,19,47,54,39,26,61,54,21,11,0,313
21304157534,4,12,3,4,11,4,0,0,0,38,57,80,49,38,83,72,46,21,0,446
21304157535,3,3,3,3,3,0,4,0,0,19,91,42,57,63,72,31,28,15,6,405
21304157536,9,3,0,5,8,3,0,0,0,28,65,65,41,43,70,42,11,17,0,354
21304157537,0,0,8,3,4,3,0,0,0,18,58,50,66,45,64,37,17,7,7,351
21304157601,7,6,5,10,10,3,0,4,0,45,139,82,74,95,69,47,20,5,0,531
21304157602,4,4,0,0,6,0,6,3,0,23,75,52,34,47,64,67,48,31,7,425
21304157603,15,0,4,4,0,5,3,3,0,34,91,67,52,51,63,103,92,30,14,563
21304157604,8,6,0,3,3,5,3,0,0,28,105,63,63,64,50,70,45,18,0,478
21304157605,6,0,3,4,3,0,0,0,0,16,44,23,29,25,28,33,11,12,0,205
21304157606,10,0,3,8,3,3,0,0,0,27,83,43,78,49,43,52,29,14,5,396
21304157607,3,5,5,0,0,7,5,0,0,25,38,54,26,26,55,50,57,16,4,326
21304157608,18,5,8,3,8,0,0,0,0,42,92,50,66,81,43,34,10,4,0,380
21304157609,27,15,6,9,7,0,4,0,0,68,131,66,83,98,65,42,21,7,0,513
21304157610,15,10,10,4,6,0,0,0,0,45,120,40,124,64,39,22,18,6,0,433
21304157611,9,4,0,3,8,0,0,0,0,24,74,55,26,39,60,32,15,8,0,309
21304157612,22,3,18,9,3,0,0,0,0,55,137,67,126,83,29,19,13,4,0,478
21304157613,5,3,10,4,4,4,0,6,4,40,58,43,58,54,44,46,25,32,38,398
21304157614,10,3,10,8,9,5,0,4,0,49,179,81,88,100,65,44,28,13,0,598
21304157615,3,3,0,0,4,4,4,0,0,18,100,64,59,66,70,64,55,15,3,496
21304157616,16,5,9,0,3,0,3,0,0,36,124,50,61,67,57,30,7,0,0,396
21304157617,24,12,10,11,7,16,0,3,0,83,142,81,81,71,76,92,28,15,4,590
21304157618,8,6,3,12,6,12,13,3,0,63,61,68,37,62,76,69,60,42,4,479
21304157619,4,5,4,5,4,0,5,0,0,27,87,77,58,76,64,40,43,20,0,465
21304157620,13,11,0,0,0,0,0,0,0,24,98,65,56,71,49,58,23,10,0,430
21304157621,3,7,0,3,4,4,6,0,0,27,76,59,62,45,58,80,51,12,5,448
21304157622,10,3,4,4,8,0,0,0,0,29,141,87,60,88,98,38,40,9,0,561
21304157623,8,13,10,3,5,4,0,0,0,43,114,54,64,45,55,23,8,0,3,366
21304157624,15,4,8,5,4,3,0,0,0,39,71,31,48,31,38,30,18,13,3,283
21304157625,9,3,4,0,3,3,0,0,0,22,42,21,35,18,29,34,24,12,0,215
21304157626,3,7,0,0,7,3,3,0,0,23,43,35,47,39,39,40,32,12,3,290
21304157627,9,3,7,12,5,4,0,0,0,40,103,51,74,63,53,83,81,27,11,546
21304157701,14,17,5,10,6,6,7,4,4,73,105,62,69,70,58,57,53,20,6,500
21304157702,8,10,6,3,6,0,3,0,0,36,81,49,62,53,32,31,24,11,4,347
21304157703,12,3,13,7,3,3,7,8,3,59,75,39,51,63,29,44,70,44,13,428
21304157704,18,0,19,5,7,0,10,6,0,65,70,26,51,27,28,28,39,15,0,284
21304157705,6,0,6,4,0,8,0,0,0,24,73,27,47,51,42,48,37,11,0,336
21304157706,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,5,0,0,0,14
21304157707,19,11,5,8,5,11,0,0,0,59,93,69,76,71,65,79,62,35,0,550
21304157708,4,4,3,3,3,0,0,0,0,17,64,29,47,47,29,26,59,20,7,328
21304157709,22,5,13,12,4,3,9,10,0,78,122,51,83,68,54,67,66,50,6,567
21304157710,18,9,9,11,8,14,3,3,0,75,57,46,45,52,47,36,53,16,3,355
21304157711,13,0,5,0,0,0,0,0,0,18,40,25,42,25,19,23,29,7,0,210
21304157712,10,7,9,5,10,0,6,3,0,50,46,43,38,34,46,39,37,30,3,316
21304157713,6,0,3,6,0,5,0,0,0,20,97,49,67,83,59,44,49,12,4,464
21304157714,8,3,0,5,3,4,3,0,0,26,52,24,34,29,35,40,28,17,6,265
21304157715,8,11,0,0,5,0,3,0,0,27,69,79,33,41,79,45,40,7,6,399
21304157716,10,3,7,6,7,6,4,5,0,48,67,31,55,43,40,46,57,29,4,372
21304157717,5,6,9,3,6,11,5,0,0,45,37,26,45,26,38,44,49,26,0,291
21304157718,14,3,13,0,7,11,8,8,0,64,76,49,67,55,55,46,59,34,8,449
21304157719,0,0,6,8,6,8,6,0,4,38,44,14,48,47,32,45,60,22,18,330
21304157720,18,16,6,15,11,11,7,8,0,92,101,71,64,74,73,61,75,42,6,567
21304157721,14,4,8,10,4,3,3,8,0,54,96,56,64,66,70,56,60,37,5,510
21304157801,13,0,0,4,0,0,0,0,0,17,120,20,63,46,17,8,4,0,0,278
21304157802,24,0,10,8,4,9,3,4,0,62,115,53,69,69,74,52,56,33,5,526
21304157803,11,8,9,7,8,0,3,0,0,46,64,41,49,53,49,32,53,11,0,352
21304157804,27,4,20,9,9,5,4,3,0,81,195,71,132,88,69,36,16,16,9,632
21304157805,6,8,4,8,10,4,0,0,0,40,105,59,53,77,45,48,35,23,4,449
21304157806,26,4,16,22,7,5,8,0,0,88,224,65,115,139,54,28,27,10,4,666
21304157807,53,19,32,21,13,8,3,0,0,149,325,126,205,157,76,36,21,10,0,956
21304157808,19,11,15,9,15,7,3,5,0,84,128,83,114,68,76,57,74,37,0,637
21304157809,14,3,18,9,8,6,7,0,0,65,101,44,66,47,52,35,39,23,3,410
21304157810,10,4,11,12,11,13,3,0,0,64,85,51,74,78,68,79,82,65,41,623
21304157811,21,4,15,15,11,0,4,0,0,70,80,30,60,55,45,43,39,16,3,371
21304157812,11,7,0,0,3,3,0,0,0,24,19,28,17,22,19,24,20,8,0,157
21304157813,3,11,4,3,3,0,0,0,0,24,82,59,75,52,32,16,4,0,0,320
21304157814,24,7,7,15,3,0,0,0,0,56,237,73,114,127,58,24,20,5,3,661
21304157815,29,13,16,7,8,0,0,0,0,73,202,93,140,117,54,20,4,4,0,634
21304157816,9,4,4,5,9,3,5,0,0,39,70,27,46,41,35,34,25,3,0,281
21304157817,11,3,6,4,0,0,0,0,0,24,209,65,110,91,39,14,16,0,0,544
21304157818,15,11,21,10,7,13,4,4,3,88,91,48,88,74,61,77,85,23,8,555
21304157819,20,8,14,8,3,6,3,0,0,62,270,87,123,178,61,27,21,7,0,774
21304157820,16,8,6,10,6,8,6,0,0,60,86,46,61,67,66,47,52,18,3,446
21304157821,18,11,0,5,0,0,0,0,0,34,135,69,77,57,44,13,7,0,0,402
21304157822,11,4,4,6,6,0,6,0,0,37,85,52,58,48,63,45,59,22,0,432
21304157823,16,8,4,8,6,0,0,0,0,42,79,45,46,50,47,54,42,14,0,377
21304157824,11,4,4,0,4,0,0,0,0,23,125,43,92,65,24,15,5,4,0,373
21304157825,16,3,6,0,3,0,0,0,0,28,121,56,75,71,63,61,62,11,5,525
21304157826,10,4,3,12,0,5,3,3,0,40,150,64,60,93,48,33,27,32,59,566
21304157827,7,10,4,7,11,7,7,0,0,53,115,66,68,83,57,59,73,18,6,545
21304157828,8,10,11,13,3,7,0,4,0,56,60,31,56,41,51,40,41,13,5,338
21304157829,8,0,8,3,6,4,0,0,0,29,59,26,48,32,30,30,36,11,0,272
21304157830,14,4,13,6,6,5,3,0,0,51,129,70,102,65,71,54,34,8,0,533
21304157831,20,8,8,6,7,0,0,0,0,49,140,42,87,75,35,24,13,8,0,424
21304157832,16,5,12,4,4,5,0,0,0,46,87,39,53,39,57,47,41,21,0,384
21304157833,13,5,7,4,0,0,0,0,0,29,132,39,137,75,24,13,0,7,0,427
21304157834,7,0,8,5,0,0,3,0,0,23,51,26,35,29,21,19,30,10,0,221
21304157835,10,0,8,0,0,0,0,0,0,18,84,27,76,59,14,16,10,0,0,286
21304157836,15,10,9,10,5,0,0,0,0,49,99,50,64,52,19,14,0,0,0,298
21305136101,13,4,5,9,6,0,0,0,0,37,73,73,45,63,73,52,35,7,0,421
21305136102,6,5,10,9,0,0,0,0,0,30,60,52,34,43,65,37,21,6,0,318
21305136103,9,3,9,5,10,3,0,0,0,39,159,110,113,111,108,68,31,7,4,711
21305136104,10,6,11,10,8,4,0,4,0,53,91,44,69,65,57,51,20,19,0,416
21305136105,10,7,15,10,6,11,8,3,0,70,116,61,91,90,59,70,56,14,11,568
21305136106,0,10,0,0,10,0,0,0,0,20,47,44,36,38,30,48,33,12,6,294
21305136107,3,0,0,3,3,0,0,0,0,9,54,62,36,31,59,36,11,3,0,292
21305136108,12,6,7,12,3,4,3,0,0,47,99,56,69,63,38,61,24,5,3,418
21305136109,4,3,7,3,6,0,0,0,0,23,53,30,44,40,31,33,17,15,6,269
21305136110,13,8,10,7,16,5,0,0,0,59,99,70,93,72,62,40,16,4,6,462
21305136111,6,7,12,6,4,0,0,0,0,35,48,51,50,46,51,37,16,8,0,307
21305136112,8,4,0,10,0,0,0,0,0,22,97,53,59,55,47,45,14,8,6,384
21305136113,5,6,0,10,3,0,6,0,0,30,43,32,26,22,34,60,38,19,6,280
21305136114,6,3,5,0,5,10,4,0,0,33,65,66,49,42,70,87,52,18,5,454
21305136115,8,13,10,8,4,3,0,0,0,46,96,71,76,80,62,64,18,7,0,474
21305136116,8,0,0,7,3,0,3,0,0,21,55,14,46,40,24,51,39,10,0,279
